"energy","loudness","acousticness","instrumentalness","tempo","duration_ms","track_age","track_popularity"
0.897,-4.938,0.0854,2.72e-06,120.064,212293,11,37
0.621,-5.561,0.023,0,147.8,251133,9,35
0.925,-4.017,0.00388,0.0128,113.994,183267,8,30
0.799,-6.19,0.016,2.5e-06,103.07,214600,18,31
0.636,-5.617,0.462,0,119.709,310253,15,27
0.663,-6.154,0.000698,0.000961,119.969,199680,11,30
0.811,-4.278,0.0453,2.07e-06,114.995,228707,8,64
0.651,-3.771,0.117,1.32e-05,87.46,202915,8,68
0.434,-8.795,0.0102,0.0219,150.062,204600,7,81
0.626,-5.833,0.0589,6e-05,91.03,217925,6,83
0.449,-9.211,0.0332,8.29e-05,77.169,198973,6,86
0.463,-7.764,0.508,4.48e-06,147.965,202267,7,51
0.579,-5.079,0.00715,0.000679,99.979,223187,NA,64
0.91,-3.36,0.0079,0,126.047,234286,7,67
0.934,-2.345,0.00781,8.23e-05,150.029,156800,7,72
0.899,-2.591,0.0019,0,147.268,215510,8,72
0.928,-3.451,0.134,2.92e-05,160.165,237000,10,63
0.879,-1.427,0.0523,0,159.888,210000,10,61
0.983,-3.51,0.0184,0,149.829,214400,10,57
0.88,-2.384,0.205,0,95.079,202621,7,83
0.741,-4.099,0.0425,0,149.908,204747,7,77
0.953,-3.74,0.0244,0.0164,142.011,273803,9,20
0.617,-4.545,0.0974,0,126.816,194533,7,63
0.956,-1.363,0.00696,0.00138,141.975,219718,6,52
0.573,-4.933,0.495,0,101.925,171806,7,76
0.911,-4.752,0.0482,0.00545,108.046,188889,7,45
0.661,-5.5,0.227,1.43e-06,174.031,178333,9,62
0.932,-4.424,0.0282,0.71,101.033,212773,10,64
0.9,-4.293,0.0136,2.07e-06,127.931,227893,10,32
0.775,-6.803,0.0342,0.493,150.006,188808,8,26
0.551,-11.848,0.0864,0.738,120.003,208000,8,42
0.716,-4.118,0.0244,5.53e-06,111.99,221280,9,4
0.68,-6.229,0.064,0,140.042,206120,7,25
0.722,-5.85,0.253,0.000386,121.978,285261,7,61
0.889,-3.189,0.0354,0.382,127.973,296350,9,22
0.817,-6.035,0.265,0.000186,121.996,182521,7,60
0.688,-4.943,0.523,5.48e-05,155.157,260903,6,1
0.491,-6.043,0.197,1.77e-05,145.034,266483,10,63
0.569,-7.071,0.208,0.00442,149.908,220800,8,56
0.463,-11.377,0.256,0.085,111.98,298941,8,15
0.661,-7.227,0.00239,0.00013,173.365,266773,24,81
0.418,-8.74,0.163,0.00195,138.265,295533,20,81
0.468,-11.084,0.0781,0,92.092,245227,9,73
0.914,-3.202,0.0227,0,100.1,192720,10,56
0.658,-6.318,0.245,3.77e-06,105.076,205748,7,23
0.727,-4.799,0.00247,0.0107,124.99,233347,12,67
0.843,-3.393,0.0386,0.0829,135.002,206067,9,66
0.785,-4.057,0.0505,1.12e-06,128.031,148387,12,69
0.799,-4.336,0.0102,0.00435,122.012,235800,9,53
0.911,-7.482,0.328,0.861,122.902,212547,24,59
0.664,-8.398,0.0481,0.862,124.726,301373,24,64
0.716,-8.898,0.0427,0.00263,123.475,224693,24,70
0.755,-7.901,0.0141,0.000249,126.341,294587,41,62
0.67,-7.191,0.045,0.000398,134.918,259800,9,0
0.784,-7.963,0.0299,3.85e-06,113.804,213987,15,3
0.873,-7.024,0.0559,0.0314,121.274,187613,9,1
0.712,-11.585,0.0183,0.0184,119.955,235960,34,0
0.864,-5.928,0.243,0.00054,127.127,300293,37,38
0.783,-10.61,0.0116,0.0565,124.874,234907,27,70
0.414,-15.15,0.069,0.0671,97.646,286160,40,65
0.83,-8.147,0.295,1.04e-05,114.921,236787,NA,11
0.812,-7.772,0.0433,1.16e-06,127.568,220627,43,71
0.763,-8.046,0.0839,6.12e-05,112.931,253587,18,58
0.772,-9.362,0.403,0.0584,128.166,220893,43,71
0.852,-5.538,0.104,0.00866,129.981,225040,18,56
0.838,-5.363,0.0531,8.34e-06,95.011,237320,36,72
0.795,-4.621,0.013,2.33e-05,123.002,142439,5,69
0.89,-4.364,0.0477,0.00506,118.989,155587,5,39
0.589,-1.865,0.256,6.02e-05,78.616,209829,6,78
0.632,-4.802,0.0189,0,120.113,188493,10,73
0.795,-9.019,0.16,0,136.018,248354,6,66
0.678,-8.635,0.0669,0,97.984,200594,6,52
0.905,-3.882,0.0371,0,157.976,153202,6,53
0.505,-8.022,0.579,0.000333,163.255,213707,9,76
0.478,-6.83,0.206,1.4e-05,118.02,221707,6,57
0.517,-6.063,0.0361,1.73e-06,136.019,113013,6,33
0.914,-3.87,0.0254,0,125.873,179048,8,61
0.845,-3.568,0.15,0,129.939,233613,6,76
0.889,-2.959,0.0177,1.1e-05,123.99,168856,6,32
0.786,-6.177,0.000514,0.000192,140.076,201862,7,60
0.235,-16.541,0.72,0,118.917,179080,6,86
0.876,-3.014,0.00928,0.00416,140.012,140571,6,60
0.81,-4.05,0.00689,0,76.026,173684,5,54
0.693,-4.739,0.0427,0,90.024,248000,7,40
0.694,-7.036,0.0563,0,91.992,168931,7,42
0.673,-5.066,0.00292,0.000652,84.935,169413,5,59
0.833,-5.911,0.334,0.047,104.957,168613,5,61
0.583,-9.919,0.0254,0.00125,104.954,230217,7,43
0.379,-6.735,0.197,0,100.847,171735,5,39
0.614,-6.273,0.413,0.0554,77.734,151742,5,44
0.637,-8.349,0.346,2.73e-05,80.023,138000,5,52
0.497,-7.249,0.162,0,102.042,208235,8,62
0.682,-7.688,0.099,0,145.386,250898,5,64
0.888,-2.388,0.0761,1.94e-06,141.019,233333,9,52
0.593,-6.35,0.00522,5.25e-06,111.002,212027,8,79
0.796,-4.26,0.0638,0,94.189,202258,6,55
0.805,-5.257,0.279,0,132.995,211128,8,74
0.635,-5.761,0.0503,0,98.011,212927,8,71
0.789,-5.21,0.0133,0,149.961,134417,6,71
0.728,-3.37,0.0847,0,130.049,243837,8,86
0.516,-5.857,0.513,0,124.876,190920,7,85
0.423,-6.035,0.128,0,95.162,101790,8,74
0.419,-9.807,0.114,1.19e-05,144.98,195307,8,73
0.962,-2.956,0.011,0,76.014,159474,6,54
0.392,-5.581,0.0668,0.25,148.064,235154,7,50
0.683,-5.386,0.0834,0,154.881,191720,5,77
0.396,-8.621,0.702,0.405,99.112,131272,9,81
0.656,-6.013,0.437,0,128.003,229986,9,66
0.882,-5.659,0.00158,0.00206,154.029,216721,7,73
0.783,-7.042,0.0106,8.53e-05,140.013,212576,7,60
0.607,-7.249,0.0747,0.000577,90.023,258853,6,70
0.656,-6.515,0.0351,1.19e-06,180.043,228904,7,68
0.587,-8.006,0.159,0,169.088,168639,5,45
0.822,-3.808,0.33,2.19e-05,160.072,147000,5,37
0.779,-7.372,0.0961,0.184,145.027,178759,5,46
0.478,-8.69,0.144,2.17e-05,174.973,132414,5,40
0.809,-4.679,0.286,0,125.072,215050,9,58
0.824,-4.2,0.232,5.19e-06,155.07,217010,6,59
0.685,-6.49,0.388,0,145.983,193973,6,57
0.908,-3.883,0.00297,1.61e-06,168.015,150714,5,51
0.536,-6.537,0.697,0,132.251,184636,10,61
0.741,-3.792,0.0251,0,180.038,220680,8,68
0.805,-6.106,0.122,0.000148,89.006,216698,8,49
0.599,-6.987,0.362,0,73.051,299600,12,63
0.823,-4.76,0.0132,0,82.004,171880,5,75
0.773,-5.629,0.0742,0,89.881,137484,5,38
0.503,-5.732,0.874,0,110.134,210285,8,82
0.594,-5.911,0.00805,0.0301,107.996,164587,6,62
0.75,-6.366,0.00264,0,155.096,182707,7,84
0.852,-4.588,0.0205,0,105.164,211766,8,28
0.338,-7.634,0.349,5.7e-05,128.012,320654,8,68
0.787,-7.453,0.000541,0,139.958,198857,7,59
0.505,-5.834,0.286,0.00219,118.021,178983,6,61
0.702,-6.842,0.000232,0.00165,176.088,219207,5,61
0.556,-8.601,0.0145,0.000179,148.964,170947,5,79
0.538,-7.972,0.26,3.45e-05,110.879,208671,10,67
0.59,-5.961,0.0854,0,100.137,222961,7,71
0.883,-4.45,0.00616,0.0998,122.026,176414,6,60
0.661,-8.684,0.0101,0,149.822,260987,10,74
0.453,-7.28,0.627,0,99.183,181891,6,81
0.308,-12.464,0.389,0.0057,147.314,169079,5,43
0.938,-2.681,0.0332,0,134.198,218624,7,39
0.91,-2.314,0.00953,0.0673,122.943,159500,5,65
0.381,-14.323,0.0217,0.000687,155.882,204991,7,74
0.493,-8.428,0.168,2.39e-06,180.066,188187,5,37
0.424,-8.898,0.0583,0,137.991,209955,5,52
0.43,-8.756,0.123,0,127.087,159382,6,97
0.881,-7.802,0.00737,0.833,122.244,267040,35,49
0.812,-8.336,0.00436,0.954,120.006,256008,5,43
0.765,-9.741,0.545,0.887,135.003,202681,5,52
0.592,-9.679,0.00155,0.00712,89.997,242080,6,31
0.543,-11.238,0.0606,0.0988,115.522,286107,47,56
0.823,-12.088,0.00119,0.351,130.518,321773,7,19
0.455,-14.548,0.215,4.45e-05,143.132,248314,44,18
0.428,-9.812,0.227,0.000158,83.608,316520,5,53
0.453,-13.697,0.119,0.859,147.347,207280,5,32
0.77,-7.673,0.0417,0.0527,184.047,158133,15,45
0.733,-5.149,0.16,0.529,136.012,220667,9,1
0.714,-6.214,0.229,0.707,116.029,267309,5,49
0.468,-5.697,0.00456,0.714,132.03,284508,12,41
0.708,-7.843,0.0187,2.14e-05,133.034,209351,6,29
0.736,-8.286,0.098,0.000217,121.075,330693,17,39
0.886,-6.099,0.000108,0.881,115.082,253627,7,38
0.669,-12.442,0.0175,0.269,131.12,289160,28,14
0.904,-6.46,0.0523,0.547,125.002,229360,5,48
0.86,-4.922,0.00769,0.767,137.427,229827,9,33
0.635,-8.91,0.00344,0.373,106.063,340200,NA,14
0.502,-7.264,0.727,0.0649,108.839,295933,NA,15
0.467,-12.797,0.607,0.79,117.357,234107,11,42
0.538,-13.242,0.865,0.0268,91.988,218720,7,0
0.752,-9.841,0.0314,0.265,94.131,325200,17,29
0.909,-3.328,0.00894,0.00302,129.967,264360,8,43
0.869,-5.611,0.00207,0.00754,175.895,281080,6,45
0.656,-8.425,5.52e-05,0.144,109.022,270493,6,6
0.713,-9.434,0.00669,0.000166,113.031,271531,6,45
0.783,-7.189,0.0483,0.00124,106.671,262507,NA,44
0.892,-7.114,0.749,0.259,137.906,177827,42,33
0.6,-8.196,0.0119,0.966,107.001,256120,7,38
0.697,-6.73,0.0109,0.0908,96.992,225233,15,10
0.608,-13.32,0.0146,0.192,123.998,245347,8,31
0.953,-7.636,0.437,0.813,110.449,265280,10,43
0.947,-6.617,0.0114,0.0567,113.255,245360,39,58
0.833,-7.882,0.0042,0.0257,118.969,223533,8,0
0.924,-8.469,0.000828,0.826,126.988,257176,8,51
0.94,-5.804,0.000734,0.00217,155.949,151707,16,29
0.655,-7.484,0.236,1.97e-05,106.994,227627,6,39
0.673,-7.494,0.0912,0.024,129.036,336413,6,40
0.333,-12.627,0.404,0.939,119.973,331467,6,14
0.6,-7.396,0.0103,0.455,102.002,247920,6,7
0.534,-13.755,0.00623,0.92,121.023,122479,13,0
0.797,-6.519,0.0168,0.0506,145.939,238800,7,1
0.575,-9.401,0.152,0.63,171.029,216473,10,38
0.361,-9.88,0.283,0.00262,100.001,233247,10,54
0.9,-7.221,0.00233,0.000304,126.017,315080,6,39
0.742,-7.557,0.497,0.885,102.8,219507,43,54
0.678,-7.553,0.063,0.854,159.172,142225,10,16
0.913,-3.898,9.94e-06,0.867,120.076,256000,7,0
0.716,-6.029,0.0698,8.71e-05,99.426,281347,7,58
0.792,-6.632,0.0362,0.939,125.035,286784,7,40
0.751,-5.392,0.00616,0.000582,121.032,214160,7,14
0.0948,-12.731,0.635,0.948,122.016,96000,6,1
0.889,-3.949,0.0286,0.411,115.013,340947,15,32
0.66,-7.959,0.0106,0.87,100.007,302400,12,56
0.0958,-18.209,0.721,0.853,87.92,233275,6,34
0.794,-1.657,5.91e-05,0.0801,147.163,208973,7,0
0.628,-7.82,0.124,0.85,172.176,265133,14,37
0.931,-3.491,3.53e-05,0.956,97.02,232947,7,0
0.544,-14.436,0.127,0.601,89.999,337457,13,1
0.899,-7.013,1e-04,0.829,114.993,172109,8,41
0.873,-4.78,0.000528,0.95,124.016,320000,11,1
0.894,-4.915,7.32e-05,0.897,119.979,296000,12,0
0.827,-6.273,0.091,0.00509,117.024,309173,17,52
0.926,-9.758,0.0113,0.791,152.323,322841,6,35
0.561,-9.731,0.000605,0.846,165.009,269488,10,0
0.808,-6.369,0.0538,0.45,150.831,204440,43,32
0.885,-10.265,0.12,0.746,125.556,220067,43,16
0.636,-7.812,0.0768,0.000421,107.065,242827,7,18
0.354,-13.393,0.316,0.475,109.945,180920,7,4
0.404,-16.686,0.92,0.882,86.959,221192,8,18
0.714,-4.84,0.00458,0.00725,97.104,196280,18,37
0.434,-12.089,0.519,0.0323,87.968,326061,7,30
0.676,-8.075,0.0206,0.596,120.035,277803,NA,17
0.622,-8.372,0.0809,0.000789,85.994,297432,9,56
0.715,-7.395,0.0167,0.593,142.03,284061,8,17
0.789,-7.035,0.00219,0.0178,136.041,243800,7,33
0.457,-10.923,0.488,0.0618,170.017,237213,8,25
0.442,-7.224,0.727,1.71e-05,146.448,309600,22,83
0.749,-7.215,0.599,0.0112,130.969,307880,22,75
0.723,-5.564,0.102,0,104.972,227880,18,54
0.587,-5.453,0.0565,5.16e-06,144.642,226680,22,70
0.87,-6.103,0.0015,2.8e-06,129.984,210093,14,2
0.943,-2.703,0.0698,0,127.976,187547,10,61
0.847,-5.648,0.00405,0.0419,123.042,195160,10,51
0.736,-4.617,0.0731,0,128.053,221273,12,7
0.685,-6.371,0.0245,0.000335,122.002,209208,10,63
0.823,-6.245,0.00234,1.91e-06,128.008,195480,13,59
0.879,-4.908,0.000168,0.634,128.011,299173,13,33
0.818,-5.076,0.00292,0.00789,127.953,226867,12,61
0.711,-5.927,0.05,0.0031,128.102,230635,10,64
0.849,-4.909,0.00864,0.000138,125.098,205440,13,61
0.89,-3.169,0.034,3.23e-06,128.041,278174,11,55
0.72,-6.253,0.000151,0.00165,127.986,251613,11,64
0.648,-7.916,0.0177,0.311,120.006,329538,9,62
0.483,-9.925,0.0289,0.00244,120.022,204992,11,65
0.746,-6.334,0.0316,0.0974,121.021,194387,7,54
0.648,-6.72,0.0753,0.0509,115.026,254641,9,55
0.631,-7.014,0.0211,5.67e-06,121,193293,7,46
0.554,-12.265,0.0965,0.000866,123.888,193548,6,67
0.677,-3.765,0.033,0,94.988,243320,18,59
0.429,-11.822,0.000202,0.355,110.171,295516,38,79
0.645,-6.181,0.272,0,100.001,157202,6,83
0.665,-7.598,0.0144,0,126.879,213338,14,67
0.691,-5.197,0.0548,0,127.967,222307,12,62
0.536,-8.645,0.555,0.000386,104.989,195173,9,69
0.659,-5.831,0.297,0.000811,121.022,180336,10,67
0.639,-6.052,0.0156,0.0654,99.002,241875,8,74
0.874,-3.715,0.00262,0.000412,127.985,247933,12,67
0.821,-4.17,0.205,0.000419,122.999,206960,8,64
0.729,-4.978,0.0743,3.89e-06,124.995,326960,9,49
0.628,-7.182,0.00166,0.00933,137.971,216333,NA,57
0.729,-4.665,0.0153,0.0676,132.053,217733,10,33
0.954,-4.671,0.0209,0.087,132.019,215880,10,31
0.926,-6.517,0.206,0.0239,127.058,214027,15,25
0.949,-10.991,0.199,0.00614,132.993,249827,28,30
0.694,-6.689,0.156,0.00998,95.019,296827,21,51
0.976,-4.078,0.481,0.456,134.997,227947,10,40
0.612,-7.054,0.0186,0.00875,127.994,185920,NA,61
0.754,-6.292,0.0555,0.000672,127.032,255733,20,2
0.777,-6.318,0.00311,0.063,150.024,211280,NA,47
0.554,-8.097,0.0259,0.000291,118.004,180960,22,56
0.588,-5.718,0.0811,0.000264,170.019,222960,20,24
0.656,-6.598,0.0256,0.00705,132.019,219533,NA,68
0.91,-6.266,0.000231,4.93e-05,128.004,254041,16,38
0.832,-4.405,0.00729,3.45e-06,120.932,180488,9,0
0.63,-7.058,0.198,7.38e-05,124.017,183533,18,59
0.55,-8.448,0.261,0.000569,169.944,247507,23,27
0.878,-6.996,0.0142,0.0828,125.007,187547,NA,51
0.9,-3.36,0.238,2.11e-05,115.994,241000,13,1
0.611,-5.936,0.432,0,154.993,217640,NA,0
0.903,-4.992,0.105,0.127,159.978,232320,NA,0
0.812,-4.36,0.151,1.26e-06,159.945,204427,NA,0
0.668,-4.515,0.4,0.013,144.027,243013,15,53
0.761,-7.542,0.0696,0.0011,168.012,236280,13,0
0.52,-10.023,0.147,4.88e-06,135.003,238027,13,0
0.531,-9.776,0.658,4.96e-06,80,230827,NA,0
0.591,-7.708,0.218,0,120.09,201427,16,8
0.705,-3.552,0.0676,0.0355,109.977,239547,10,60
0.419,-12.23,0.35,0.632,130.042,224932,9,15
0.517,-11.343,0.788,0.436,118.98,220450,9,11
0.59,-4.292,0.129,0.00847,99.996,251773,8,72
0.73,-7.69,0.282,0.923,126.967,302840,7,61
0.873,-5.279,0.0269,0.0107,97.996,237293,10,60
0.538,-7.644,0.701,0.00971,134.011,192200,9,62
0.777,-6.454,0.146,0,188.085,194043,7,38
0.616,-13.326,0.317,0,94.1,265546,7,33
0.599,-8.023,0.0444,0.000112,174.165,273267,29,50
0.412,-11.527,0.762,0.00245,118.033,247467,22,54
0.846,-7.514,0.00841,0.000901,106.046,212760,27,17
0.668,-10.302,0.00102,0.329,161.225,249373,41,34
0.857,-6.418,0.0948,0.00436,107.004,258280,26,34
0.873,-4.995,0.0706,0.000288,100.025,229733,9,22
0.83,-6.375,0.000325,0.0631,141.9,277750,6,35
0.948,-4.047,0.0721,0,130.058,281520,29,61
0.858,-8.171,0.000613,0.00507,128.01,213999,11,19
0.681,-8.222,0.00158,0.0357,128.002,281904,11,14
0.741,-6.669,0.465,4.08e-05,130.951,188317,10,4
0.822,-6.71,0.0974,0,126.023,241800,24,13
0.804,-4.848,0.447,0.000314,169.557,247680,36,56
0.717,-16.142,0.0464,0.399,128.05,212840,NA,49
0.799,-6.603,0.181,3.69e-06,108.007,253000,26,65
0.891,-7.322,0.13,0,114.042,274227,23,45
0.804,-11.632,0.0741,0.00156,104.531,236160,29,68
0.951,-13.509,0.235,0.267,129.995,248227,27,60
0.883,-10.304,0.0395,1.5e-06,137.015,197627,29,52
0.887,-5.844,0.0266,4.15e-06,159.937,211973,NA,55
0.478,-11.466,0.187,0.00985,109.002,248049,12,63
0.82,-6.437,0.0263,0.119,105.013,223933,NA,49
0.907,-7.809,0.017,0.556,115.095,222960,24,30
0.922,-7.629,0.0421,0.802,138.078,248093,24,29
0.767,-7.362,0.164,0.0987,100.065,232973,24,28
0.61,-9.45,0.0952,0.358,93.039,274667,24,20
0.655,-5.045,0.0283,4.56e-06,157.623,312293,21,26
0.656,-7.493,5.98e-05,0,74.994,220275,6,23
0.758,-7.08,0.0731,0.00292,109.054,243040,14,69
0.862,-6.723,0.000493,0.674,130.156,192960,24,18
0.679,-7.619,7.91e-05,0.391,108.007,267147,24,18
0.823,-7.24,0.0541,0.00125,112.057,206520,24,18
0.986,-7.67,0.217,0.579,130.014,212693,24,16
0.6,-9.439,0.146,0.125,99.979,278272,8,55
0.719,-9.712,0.0169,0.078,146.992,302258,18,13
0.707,-11.236,0.00914,9.61e-06,128.03,306507,NA,33
0.94,-5.837,0.36,0.827,120.713,245160,16,32
0.869,-4.416,0.0257,0.119,124.981,322667,NA,0
0.796,-7.177,0.000492,0.728,133.762,314640,15,20
0.856,-6.026,0.0637,0.00422,125.111,269280,NA,0
0.58,-13.288,2.43e-06,0.857,135.903,238227,35,34
0.496,-8.7,0.00539,0.000152,119.186,258173,27,63
0.912,-11.63,0.000636,0.351,136.424,245733,NA,0
0.884,-8.752,0.00138,0.59,123.036,302640,36,42
0.497,-12.858,0.126,1.68e-05,132.96,340507,11,26
0.926,-4.831,0.0714,2.18e-05,129.844,236547,42,55
0.738,-6.624,0.00481,8.34e-06,126.234,248173,35,25
0.547,-12.841,0.0287,0.142,152.876,237973,45,6
0.996,-6.407,0.068,0.86,130.04,169839,22,0
0.604,-9.84,0.183,0.0336,97.8,235200,33,57
0.803,-4.647,0.346,0.000912,107.41,230027,15,51
0.752,-8.984,0.165,7.12e-06,121.079,295360,NA,0
0.511,-7.558,0.163,0.00867,129.459,269386,12,0
0.838,-7.622,0.407,0,115.689,257600,26,54
0.792,-10.765,0.0359,0.203,117.76,331267,36,32
0.901,-4.929,0.315,0.00949,176.664,201467,14,47
0.748,-9.832,0.03,0.221,93.977,325200,NA,51
0.914,-5.13,0.0862,0.723,135.547,220027,11,0
0.828,-5.615,0.225,0.000172,120.141,317760,NA,0
0.822,-4.878,0.00747,0.0657,139.994,295000,NA,0
0.42,-14.32,0.153,0.164,161.247,301373,36,58
0.557,-7.703,0.0303,0,122.168,274706,41,49
0.936,-4.233,0.00481,0.0247,116.055,205520,NA,23
0.96,-8.446,0.36,0.781,125.83,257813,15,24
0.885,-7.463,0.0804,0.746,118.506,263213,38,67
0.799,-12.283,0.00428,0.00161,128.179,240773,NA,61
0.74,-8.409,0.0101,0.0207,143.29,212573,27,17
0.24,-12.598,0.843,6.09e-06,128.679,211093,NA,51
0.841,-4.626,0.000395,1.21e-06,127.861,197800,37,63
0.784,-7.976,0.00398,0.0852,133.019,263973,12,44
0.647,-13.678,0.0011,0.296,122.582,304042,43,42
0.738,-8.125,0.184,0,117.656,236920,NA,74
0.913,-4.487,0.041,0.00116,131.876,238678,14,0
0.623,-14.721,0.0148,0.00866,117.539,193293,35,20
0.868,-4.146,0.00585,0.0275,133.362,243053,35,50
0.821,-10.521,0.128,0.000462,120.37,289933,35,0
0.76,-12.164,0.0626,3.91e-05,129.296,260773,36,43
0.876,-10.141,0.0864,7.72e-05,118.01,220960,37,63
0.389,-16.031,0.947,0.881,136.796,215693,38,37
0.976,-12.576,0.18,0.00348,130.699,168640,38,16
0.69,-9.782,0.0105,0,136.275,242907,15,2
0.569,-13.991,0.00545,0.208,118.829,257827,35,52
0.552,-11.77,0.0424,0.039,128.494,272857,21,59
0.535,-4.789,0.467,0,144.635,160400,23,8
0.29,-14.551,0.407,8.82e-05,122.262,318960,35,23
0.526,-9.121,0.316,0.00538,145.271,215333,NA,18
0.837,-11.548,0.0808,0.0024,151.994,212827,38,13
0.835,-4.678,0.282,0.408,143.333,295760,23,27
0.719,-12.57,0.281,0.0514,106.08,288000,37,10
0.871,-4.69,0.12,0.388,125.313,254853,42,0
0.739,-9.433,0.000944,0.128,81.329,212293,27,8
0.924,-5.483,0.000211,0,135.885,265480,7,8
0.907,-4.406,0.0733,0.533,126.275,233453,28,41
0.902,-8.662,0.000989,0.691,146.83,204621,NA,64
0.857,-7.453,0.426,0.036,128.182,222540,NA,8
0.547,-11.958,0.7,0.00114,122.914,230240,NA,16
0.632,-7.462,0.147,0,116.984,270667,15,0
0.757,-8.261,0.0828,4.98e-06,113.705,240884,NA,1
0.879,-5.961,0.0891,9.9e-05,103.199,326120,13,11
0.906,-3.704,0.00464,0,169.394,160413,15,0
0.594,-13.336,0.0204,0.000136,129.032,235893,38,32
0.778,-9.597,0.0216,3.01e-06,120.874,243720,38,28
0.959,-4.617,0.277,0.228,130.379,317552,15,0
0.784,-7.963,0.0299,3.85e-06,113.804,213987,37,69
0.38,-17.183,0.0525,0,134.072,278893,38,30
0.465,-17.329,0.155,0.142,135.568,256893,13,24
0.679,-11.766,0.169,0.038,111.975,340582,40,2
0.564,-11.247,0.529,0.0709,134.586,303307,NA,12
0.65,-12.823,0.00593,1.14e-05,156.02,233027,33,46
0.696,-9.001,0.0191,0.000318,132.038,222267,33,32
0.598,-17.902,0.00256,0.104,131.935,227726,31,38
0.845,-5.565,0.00224,0.00168,139.514,249107,16,43
0.68,-11.431,0.209,0.00172,112.067,257627,35,57
0.98,-6.447,0.00152,0.525,143.962,326760,11,13
0.902,-5.323,0.155,0.00668,134.149,224200,NA,14
0.603,-14.893,0.352,0.438,120.577,289173,42,30
0.955,-5.705,6.77e-05,0.682,140.012,260227,13,0
0.788,-7.291,0.00125,0.0308,110.004,282347,15,0
0.988,-6.653,0.00484,0.768,136.004,304973,17,0
0.939,-6.159,0.0722,0.0024,134.974,261613,13,0
0.96,-5.47,0.00467,0.0405,140.012,262053,15,0
0.985,-3.583,0.105,0.793,142.959,269640,13,0
0.966,-5.146,0.000158,0.0033,140.022,252160,13,0
0.953,-5.235,0.00197,0.196,127.031,290147,17,0
0.744,-4.006,0.0053,3.14e-05,91.514,188960,17,0
0.941,-7.595,0.0897,0.334,132.003,268067,18,0
0.906,-5.217,0.0176,0.0649,99.983,210053,16,0
0.794,-5.915,7.46e-05,4.15e-05,126.999,292493,13,36
0.928,-5.374,0.0153,0.000879,132.03,268707,19,0
0.787,-7.766,0.00692,0.505,130.039,316160,15,0
0.937,-3.721,6.8e-05,0.819,126.01,329747,15,0
0.858,-5.862,0.599,0.000229,124.986,314259,20,0
0.937,-5.932,0.00493,7.31e-06,121.986,339107,12,0
0.997,-3.255,0.00901,0.411,129.999,317147,16,0
0.331,-11.615,0.395,0,165.771,332440,14,25
0.753,-6.875,0.0347,0.905,128.018,241413,18,0
0.888,-6.643,0.000283,0.501,129.993,272893,14,0
0.908,-4.832,0.00122,0.00592,124.056,274920,15,0
0.746,-3.825,0.00547,1.72e-05,138.047,257133,13,0
0.739,-5.427,4.22e-05,0.87,91.497,291507,14,0
0.968,-5.538,0.000224,9.3e-06,142.01,233387,15,0
0.986,-4.358,0.0111,0.307,134.996,296200,NA,0
0.999,-6.425,0.00996,0.000421,139.987,273640,16,0
0.957,-5.598,0.000244,0.904,135.008,310333,16,0
0.865,-7.583,0.000244,0.11,125.997,256973,13,33
0.99,-5.272,0.00628,0,140.011,234987,17,0
0.907,-5.965,0.000117,0.727,140.048,303107,17,0
0.995,-4.829,5.06e-05,0.505,138.007,264440,18,0
0.434,-10.445,0.0839,0.00552,180.145,286960,18,50
0.756,-8.538,0.00959,0.0423,128.065,192053,12,0
0.885,-4.211,0.00263,2.67e-05,127.023,210013,13,45
0.945,-5.34,0.121,5.6e-05,126.122,184267,19,46
0.947,-6.757,0.00156,0.861,181.324,229440,16,0
0.796,-9.404,0.124,0.494,156.308,235107,NA,2
0.89,-7.166,0.0226,0.213,139.98,286948,18,0
0.999,-4.146,0.0386,0.608,132.005,243427,16,0
0.926,-3.829,2.48e-05,1.56e-05,91.988,246267,16,34
0.983,-5.129,0.000117,0.794,142.041,334480,15,0
0.963,-2.25,0.000161,0.018,125.009,309011,18,0
0.989,-3.349,0.0172,2.14e-05,129.997,286000,16,0
0.866,-6.011,0.00751,0.27,135.001,335933,NA,0
0.745,-9.828,0.000948,0.0031,126.97,221693,19,24
0.761,-4.138,0.0275,0.000695,115.696,213453,20,44
0.745,-9.439,0.0489,0.309,97.069,285360,40,53
0.954,-2.657,0.0787,1.77e-06,130.035,214120,15,0
0.763,-8.044,0.000284,0.000295,100.022,237720,13,0
0.986,-1.853,0.00354,0,161.928,206289,19,41
0.962,-3.043,0.000963,0,150.078,229181,NA,45
0.948,-3.137,0.00585,1.16e-06,104.009,224653,16,26
0.458,-11.147,0.284,0.479,180.013,294093,15,42
0.927,-6.16,0.225,0.0191,124.009,337453,13,4
0.914,-8.339,0.000347,0.673,109.995,335627,17,5
0.928,-5.141,0.000202,0.722,119.989,282827,11,31
0.956,-6.198,5.24e-05,0.825,146.754,206867,17,71
0.945,-7.551,0.000934,0.375,139.991,217653,18,0
0.914,-4.53,6.65e-05,0.0189,148.03,201293,13,55
0.794,-5.797,0.00749,0.0134,109.989,268467,11,0
0.999,-5.627,0.000383,0.218,139.996,267747,19,0
0.627,-7.59,0.00568,0.14,126.018,310347,NA,0
0.56,-9.262,0.262,0.00148,128,259867,24,0
0.671,-8.436,0.106,0.779,147.768,283413,43,40
